Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type],[Sex]
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","275","State of Palestine","2004","10.87","","ILOSTAT - LFS - Palestinian labour force survey","Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","275","State of Palestine","2006","12.11","","ILOSTAT - LFS - Palestinian labour force survey","Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","275","State of Palestine","2008","9.88","","ILOSTAT - LFS - Palestinian labour force survey","Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","275","State of Palestine","2012","14.45","","ILOSTAT - LFS - Palestinian labour force survey","Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","275","State of Palestine","2015","15.4","","ILOSTAT - LFS - Palestinian labour force survey","Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","276","Germany","2001","26.92","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","144","Sri Lanka","2011","21.87","","ILOSTAT - LFS - Sri Lanka Labour Force Survey","Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","144","Sri Lanka","2013","23.48","","ILOSTAT - LFS - Sri Lanka Labour Force Survey","Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","188","Costa Rica","2010","29.69","","ILOSTAT - LFS - National Household Survey","Data reference period: July","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","188","Costa Rica","2013","36.59","","ILOSTAT - LFS - National Household Survey","Data reference period: July","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","191","Croatia","2003","28.26","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","191","Croatia","2005","28.21","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","191","Croatia","2007","22.72","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","191","Croatia","2009","37.2","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","191","Croatia","2011","23.57","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","191","Croatia","2013","23.87","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","320","Guatemala","2003","30.67","","ILOSTAT - LFS - Monthly Employment and Income Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","320","Guatemala","2010","57.54","","ILOSTAT - LFS - Monthly Employment and Income Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","320","Guatemala","2012","44.85","","ILOSTAT - LFS - Monthly Employment and Income Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","320","Guatemala","2014","34.54","","ILOSTAT - LFS - Monthly Employment and Income Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","320","Guatemala","2016","44.64","","ILOSTAT - LFS - Monthly Employment and Income Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","332","Haiti","2003","23.95","","ILOSTAT - PC - Population Census","Repository: NSO | Age coverage - minimum age: 10 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","340","Honduras","2013","61.3","","ILOSTAT - HS - Continous Multi-Purpose Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","340","Honduras","2015","49.14","","ILOSTAT - HS - Continous Multi-Purpose Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2000","33.53","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2002","35.74","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2004","33.66","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","276","Germany","2003","28.04","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","276","Germany","2005","28.17","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","276","Germany","2007","28.73","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","276","Germany","2009","29.66","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","276","Germany","2011","30.32","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","276","Germany","2013","28.9","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","276","Germany","2015","29.29","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","288","Ghana","2010","50.06","","ILOSTAT - PC - Population census","Data reference period: September | Population coverage: Excluding institutional population","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","296","Kiribati","2005","27.29","","ILOSTAT - PC - Population Census","Data reference period: November","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","300","Greece","2000","25.13","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","300","Greece","2002","24.93","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2006","36.63","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2008","36.5","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2010","36.48","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2012","38.93","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2014","39.82","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","348","Hungary","2016","39.36","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","352","Iceland","2001","28.89","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","352","Iceland","2003","37.01","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","352","Iceland","2005","27.38","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","352","Iceland","2007","29.69","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
