Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Reporting Type]
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","5","South America","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","8","Albania","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","9","Oceania","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","11","Western Africa","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","12","Algeria","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","13","Central America","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","14","Eastern Africa","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","15","Northern Africa","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","17","Middle Africa","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","18","Southern Africa","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","21","Northern America","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","24","Angola","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","28","Antigua and Barbuda","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","29","Caribbean","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","30","Eastern Asia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","31","Azerbaijan","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","32","Argentina","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","34","Southern Asia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","35","South-Eastern Asia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","36","Australia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","39","Southern Europe","2018","19","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","40","Austria","2018","6","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","44","Bahamas","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","48","Bahrain","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","50","Bangladesh","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","51","Armenia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","52","Barbados","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","53","Australia and New Zealand","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","54","Melanesia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","56","Belgium","2018","3","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","57","Micronesia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","60","Bermuda","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","61","Polynesia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","62","Central and Southern Asia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","64","Bhutan","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","68","Bolivia (Plurinational State of)","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","70","Bosnia and Herzegovina","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","72","Botswana","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","76","Brazil","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","84","Belize","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","90","Solomon Islands","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","92","British Virgin Islands","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","100","Bulgaria","2018","2","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","104","Myanmar","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","108","Burundi","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","112","Belarus","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","116","Cambodia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","120","Cameroon","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","124","Canada","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","132","Cabo Verde","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","135","Caucasus and Central Asia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","140","Central African Republic","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","143","Central Asia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","144","Sri Lanka","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","145","Western Asia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","148","Chad","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
