Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","0.41666667","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.45833333","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","3.95833333","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","3.88888888","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","3.95833333","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.80555555","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.73611111","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.52777778","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.59722221","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.66666667","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.87500000","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","25-44","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.80555417","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.31944446","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.11111108","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.18055554","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","300","Greece","2014","1.11111125","2014","Hellenic Statistical Authority (ELSTAT) based on Time use survey","","C","PERCENT","15+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","320","Guatemala","2014","0.80815488","2014","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","CA","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","320","Guatemala","2014","4.26032916","2014","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","CA","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","340","Honduras","2009","1.80433895","2009","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","CA","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","340","Honduras","2009","1.39926188","2009","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","CA","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","344","China, Hong Kong Special Administrative Region","2002","0.83333333","2002","Calculated by UNSD based on available country data from the Thematic Household Survey (Time use) to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","344","China, Hong Kong Special Administrative Region","2002","2.08333333","2002","Calculated by UNSD based on available country data from the Thematic Household Survey (Time use) to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","344","China, Hong Kong Special Administrative Region","2013","0.83333333","2013","Calculated by UNSD based on available country data from the Thematic Household Survey (Time use) to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","344","China, Hong Kong Special Administrative Region","2013","2.08333333","2013","Calculated by UNSD based on available country data from the Thematic Household Survey (Time use) to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2000","1.94444444","2000","Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2000","0.83333333","2000","Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","2.81007201","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.77353973","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.51646011","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","45-54","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.68612252","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","2.77611012","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.54829040","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.11895846","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","55-64","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.56206037","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.69615561","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.13503040","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","10+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.23250601","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","10+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.23592904","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.48754995","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","15-24","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.40052694","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","6.32423608","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","6.26516805","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.41495003","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.87780256","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.69500369","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.64860039","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.80751977","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.02639875","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","45-54","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.07461825","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.19066949","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","45-54","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","1.43271995","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.50493627","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","0.68348178","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","65+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","348","Hungary","2010","2.69566392","2010","Hungarian Central Statistical Office based on Time use survey","","C","PERCENT","10+","ALLAREA","G","FEMALE"
